date,borough,mode,rides
2024-09-08,Hammersmith and Fulham,Bus,76
2024-09-09,Hammersmith and Fulham,Bus,84
2024-09-10,Hammersmith and Fulham,Bus,106
2024-09-11,Hammersmith and Fulham,Bus,105
2024-09-12,Hammersmith and Fulham,Bus,95
2024-09-13,Hammersmith and Fulham,Bus,76
2024-09-14,Hammersmith and Fulham,Bus,68
2024-09-15,Hammersmith and Fulham,Bus,75
2024-09-16,Hammersmith and Fulham,Bus,94
2024-09-17,Hammersmith and Fulham,Bus,87
2024-09-18,Hammersmith and Fulham,Bus,104
2024-09-19,Hammersmith and Fulham,Bus,111
2024-09-20,Hammersmith and Fulham,Bus,84
2024-09-21,Hammersmith and Fulham,Bus,76
2024-09-22,Hammersmith and Fulham,Bus,80
2024-09-23,Hammersmith and Fulham,Bus,103
2024-09-24,Hammersmith and Fulham,Bus,102
2024-09-25,Hammersmith and Fulham,Bus,120
2024-09-26,Hammersmith and Fulham,Bus,93
2024-09-27,Hammersmith and Fulham,Bus,81
2024-09-28,Hammersmith and Fulham,Bus,87
2024-09-29,Hammersmith and Fulham,Bus,67
2024-09-30,Hammersmith and Fulham,Bus,111
2024-10-01,Hammersmith and Fulham,Bus,94
2024-10-02,Hammersmith and Fulham,Bus,94
2024-10-03,Hammersmith and Fulham,Bus,105
2024-10-04,Hammersmith and Fulham,Bus,88
2024-10-05,Hammersmith and Fulham,Bus,73
2024-10-06,Hammersmith and Fulham,Bus,81
2024-10-07,Hammersmith and Fulham,Bus,96
2024-10-08,Hammersmith and Fulham,Bus,102
2024-10-09,Hammersmith and Fulham,Bus,110
2024-10-10,Hammersmith and Fulham,Bus,111
2024-10-11,Hammersmith and Fulham,Bus,99
2024-10-12,Hammersmith and Fulham,Bus,88
2024-10-13,Hammersmith and Fulham,Bus,70
2024-10-14,Hammersmith and Fulham,Bus,100
2024-10-15,Hammersmith and Fulham,Bus,101
2024-10-16,Hammersmith and Fulham,Bus,108
2024-10-17,Hammersmith and Fulham,Bus,120
2024-10-18,Hammersmith and Fulham,Bus,124
2024-10-19,Hammersmith and Fulham,Bus,80
2024-10-20,Hammersmith and Fulham,Bus,78
2024-10-21,Hammersmith and Fulham,Bus,86
2024-10-22,Hammersmith and Fulham,Bus,115
2024-10-23,Hammersmith and Fulham,Bus,118
2024-10-24,Hammersmith and Fulham,Bus,104
2024-10-25,Hammersmith and Fulham,Bus,115
2024-10-26,Hammersmith and Fulham,Bus,80
2024-10-27,Hammersmith and Fulham,Bus,90
2024-10-28,Hammersmith and Fulham,Bus,95
2024-10-29,Hammersmith and Fulham,Bus,108
2024-10-30,Hammersmith and Fulham,Bus,112
2024-10-31,Hammersmith and Fulham,Bus,131
2024-11-01,Hammersmith and Fulham,Bus,122
2024-11-02,Hammersmith and Fulham,Bus,94
2024-11-03,Hammersmith and Fulham,Bus,66
2024-11-04,Hammersmith and Fulham,Bus,105
2024-11-05,Hammersmith and Fulham,Bus,128
2024-11-06,Hammersmith and Fulham,Bus,100
2024-11-07,Hammersmith and Fulham,Bus,111
2024-11-08,Hammersmith and Fulham,Bus,132
2024-11-09,Hammersmith and Fulham,Bus,80
2024-11-10,Hammersmith and Fulham,Bus,76
2024-11-11,Hammersmith and Fulham,Bus,118
2024-11-12,Hammersmith and Fulham,Bus,91
2024-11-13,Hammersmith and Fulham,Bus,128
2024-11-14,Hammersmith and Fulham,Bus,104
2024-11-15,Hammersmith and Fulham,Bus,108
2024-11-16,Hammersmith and Fulham,Bus,78
2024-11-17,Hammersmith and Fulham,Bus,75
2024-11-18,Hammersmith and Fulham,Bus,117
2024-11-19,Hammersmith and Fulham,Bus,116
2024-11-20,Hammersmith and Fulham,Bus,113
2024-11-21,Hammersmith and Fulham,Bus,106
2024-11-22,Hammersmith and Fulham,Bus,124
2024-11-23,Hammersmith and Fulham,Bus,82
2024-11-24,Hammersmith and Fulham,Bus,80
2024-11-25,Hammersmith and Fulham,Bus,104
2024-11-26,Hammersmith and Fulham,Bus,91
2024-11-27,Hammersmith and Fulham,Bus,119
2024-11-28,Hammersmith and Fulham,Bus,116
2024-11-29,Hammersmith and Fulham,Bus,125
2024-11-30,Hammersmith and Fulham,Bus,75
2024-12-01,Hammersmith and Fulham,Bus,86
2024-12-02,Hammersmith and Fulham,Bus,118
2024-12-03,Hammersmith and Fulham,Bus,114
2024-12-04,Hammersmith and Fulham,Bus,129
2024-12-05,Hammersmith and Fulham,Bus,113
2024-12-06,Hammersmith and Fulham,Bus,111
2024-12-07,Hammersmith and Fulham,Bus,87
2024-12-08,Hammersmith and Fulham,Bus,83
2024-12-09,Hammersmith and Fulham,Bus,117
2024-12-10,Hammersmith and Fulham,Bus,122
2024-12-11,Hammersmith and Fulham,Bus,102
2024-12-12,Hammersmith and Fulham,Bus,114
2024-12-13,Hammersmith and Fulham,Bus,107
2024-12-14,Hammersmith and Fulham,Bus,92
2024-12-15,Hammersmith and Fulham,Bus,83
2024-12-16,Hammersmith and Fulham,Bus,106
2024-12-17,Hammersmith and Fulham,Bus,108
2024-12-18,Hammersmith and Fulham,Bus,116
2024-12-19,Hammersmith and Fulham,Bus,89
2024-12-20,Hammersmith and Fulham,Bus,106
2024-12-21,Hammersmith and Fulham,Bus,79
2024-12-22,Hammersmith and Fulham,Bus,88
2024-12-23,Hammersmith and Fulham,Bus,96
2024-12-24,Hammersmith and Fulham,Bus,113
2024-12-25,Hammersmith and Fulham,Bus,119
2024-12-26,Hammersmith and Fulham,Bus,95
2024-12-27,Hammersmith and Fulham,Bus,105
2024-12-28,Hammersmith and Fulham,Bus,90
2024-12-29,Hammersmith and Fulham,Bus,73
2024-12-30,Hammersmith and Fulham,Bus,100
2024-12-31,Hammersmith and Fulham,Bus,92
2025-01-01,Hammersmith and Fulham,Bus,128
2025-01-02,Hammersmith and Fulham,Bus,101
2025-01-03,Hammersmith and Fulham,Bus,99
2025-01-04,Hammersmith and Fulham,Bus,74
2025-01-05,Hammersmith and Fulham,Bus,67
2025-01-06,Hammersmith and Fulham,Bus,108
2025-01-07,Hammersmith and Fulham,Bus,103
2025-01-08,Hammersmith and Fulham,Bus,92
2025-01-09,Hammersmith and Fulham,Bus,107
2025-01-10,Hammersmith and Fulham,Bus,106
2025-01-11,Hammersmith and Fulham,Bus,88
2025-01-12,Hammersmith and Fulham,Bus,70
2025-01-13,Hammersmith and Fulham,Bus,112
2025-01-14,Hammersmith and Fulham,Bus,109
2025-01-15,Hammersmith and Fulham,Bus,93
2025-01-16,Hammersmith and Fulham,Bus,92
2025-01-17,Hammersmith and Fulham,Bus,115
2025-01-18,Hammersmith and Fulham,Bus,69
2025-01-19,Hammersmith and Fulham,Bus,83
2025-01-20,Hammersmith and Fulham,Bus,96
2025-01-21,Hammersmith and Fulham,Bus,101
2025-01-22,Hammersmith and Fulham,Bus,94
2025-01-23,Hammersmith and Fulham,Bus,95
2025-01-24,Hammersmith and Fulham,Bus,101
2025-01-25,Hammersmith and Fulham,Bus,62
2025-01-26,Hammersmith and Fulham,Bus,75
2025-01-27,Hammersmith and Fulham,Bus,104
2025-01-28,Hammersmith and Fulham,Bus,128
2025-01-29,Hammersmith and Fulham,Bus,98
2025-01-30,Hammersmith and Fulham,Bus,89
2025-01-31,Hammersmith and Fulham,Bus,96
2025-02-01,Hammersmith and Fulham,Bus,76
2025-02-02,Hammersmith and Fulham,Bus,77
2025-02-03,Hammersmith and Fulham,Bus,108
2025-02-04,Hammersmith and Fulham,Bus,94
2025-02-05,Hammersmith and Fulham,Bus,111
2025-02-06,Hammersmith and Fulham,Bus,104
2025-02-07,Hammersmith and Fulham,Bus,105
2025-02-08,Hammersmith and Fulham,Bus,64
2025-02-09,Hammersmith and Fulham,Bus,73
2025-02-10,Hammersmith and Fulham,Bus,92
2025-02-11,Hammersmith and Fulham,Bus,95
2025-02-12,Hammersmith and Fulham,Bus,110
2025-02-13,Hammersmith and Fulham,Bus,96
2025-02-14,Hammersmith and Fulham,Bus,78
2025-02-15,Hammersmith and Fulham,Bus,69
2025-02-16,Hammersmith and Fulham,Bus,67
2025-02-17,Hammersmith and Fulham,Bus,95
2025-02-18,Hammersmith and Fulham,Bus,98
2025-02-19,Hammersmith and Fulham,Bus,96
2025-02-20,Hammersmith and Fulham,Bus,100
2025-02-21,Hammersmith and Fulham,Bus,95
2025-02-22,Hammersmith and Fulham,Bus,71
2025-02-23,Hammersmith and Fulham,Bus,82
2025-02-24,Hammersmith and Fulham,Bus,104
2025-02-25,Hammersmith and Fulham,Bus,100
2025-02-26,Hammersmith and Fulham,Bus,101
2025-02-27,Hammersmith and Fulham,Bus,77
2025-02-28,Hammersmith and Fulham,Bus,90
2025-03-01,Hammersmith and Fulham,Bus,67
2025-03-02,Hammersmith and Fulham,Bus,59
2025-03-03,Hammersmith and Fulham,Bus,84
2025-03-04,Hammersmith and Fulham,Bus,95
2025-03-05,Hammersmith and Fulham,Bus,93
2025-03-06,Hammersmith and Fulham,Bus,93
2025-03-07,Hammersmith and Fulham,Bus,87
2025-03-08,Hammersmith and Fulham,Bus,61
2025-03-09,Hammersmith and Fulham,Bus,65
2025-03-10,Hammersmith and Fulham,Bus,96
2025-03-11,Hammersmith and Fulham,Bus,83
2025-03-12,Hammersmith and Fulham,Bus,71
2025-03-13,Hammersmith and Fulham,Bus,80
2025-03-14,Hammersmith and Fulham,Bus,86
2025-03-15,Hammersmith and Fulham,Bus,61
2025-03-16,Hammersmith and Fulham,Bus,61
2025-03-17,Hammersmith and Fulham,Bus,100
2025-03-18,Hammersmith and Fulham,Bus,74
2025-03-19,Hammersmith and Fulham,Bus,94
2025-03-20,Hammersmith and Fulham,Bus,86
2025-03-21,Hammersmith and Fulham,Bus,85
2025-03-22,Hammersmith and Fulham,Bus,67
2025-03-23,Hammersmith and Fulham,Bus,61
2025-03-24,Hammersmith and Fulham,Bus,84
2025-03-25,Hammersmith and Fulham,Bus,89
2025-03-26,Hammersmith and Fulham,Bus,88
2025-03-27,Hammersmith and Fulham,Bus,77
2025-03-28,Hammersmith and Fulham,Bus,84
2025-03-29,Hammersmith and Fulham,Bus,70
2025-03-30,Hammersmith and Fulham,Bus,53
2025-03-31,Hammersmith and Fulham,Bus,80
2025-04-01,Hammersmith and Fulham,Bus,84
2025-04-02,Hammersmith and Fulham,Bus,89
2025-04-03,Hammersmith and Fulham,Bus,97
2025-04-04,Hammersmith and Fulham,Bus,85
2025-04-05,Hammersmith and Fulham,Bus,49
2025-04-06,Hammersmith and Fulham,Bus,59
2025-04-07,Hammersmith and Fulham,Bus,87
2025-04-08,Hammersmith and Fulham,Bus,70
2025-04-09,Hammersmith and Fulham,Bus,71
2025-04-10,Hammersmith and Fulham,Bus,85
2025-04-11,Hammersmith and Fulham,Bus,78
2025-04-12,Hammersmith and Fulham,Bus,49
2025-04-13,Hammersmith and Fulham,Bus,58
2025-04-14,Hammersmith and Fulham,Bus,82
2025-04-15,Hammersmith and Fulham,Bus,87
2025-04-16,Hammersmith and Fulham,Bus,67
2025-04-17,Hammersmith and Fulham,Bus,70
2025-04-18,Hammersmith and Fulham,Bus,84
2025-04-19,Hammersmith and Fulham,Bus,53
2025-04-20,Hammersmith and Fulham,Bus,62
2025-04-21,Hammersmith and Fulham,Bus,76
2025-04-22,Hammersmith and Fulham,Bus,67
2025-04-23,Hammersmith and Fulham,Bus,81
2025-04-24,Hammersmith and Fulham,Bus,69
2025-04-25,Hammersmith and Fulham,Bus,73
2025-04-26,Hammersmith and Fulham,Bus,57
2025-04-27,Hammersmith and Fulham,Bus,60
2025-04-28,Hammersmith and Fulham,Bus,65
2025-04-29,Hammersmith and Fulham,Bus,83
2025-04-30,Hammersmith and Fulham,Bus,70
2025-05-01,Hammersmith and Fulham,Bus,85
2025-05-02,Hammersmith and Fulham,Bus,75
2025-05-03,Hammersmith and Fulham,Bus,55
2025-05-04,Hammersmith and Fulham,Bus,60
2025-05-05,Hammersmith and Fulham,Bus,73
2025-05-06,Hammersmith and Fulham,Bus,77
2025-05-07,Hammersmith and Fulham,Bus,75
2025-05-08,Hammersmith and Fulham,Bus,78
2025-05-09,Hammersmith and Fulham,Bus,77
2025-05-10,Hammersmith and Fulham,Bus,54
2025-05-11,Hammersmith and Fulham,Bus,60
2025-05-12,Hammersmith and Fulham,Bus,74
2025-05-13,Hammersmith and Fulham,Bus,70
2025-05-14,Hammersmith and Fulham,Bus,78
2025-05-15,Hammersmith and Fulham,Bus,77
2025-05-16,Hammersmith and Fulham,Bus,84
2025-05-17,Hammersmith and Fulham,Bus,61
2025-05-18,Hammersmith and Fulham,Bus,55
2025-05-19,Hammersmith and Fulham,Bus,81
2025-05-20,Hammersmith and Fulham,Bus,75
2025-05-21,Hammersmith and Fulham,Bus,74
2025-05-22,Hammersmith and Fulham,Bus,70
2025-05-23,Hammersmith and Fulham,Bus,60
2025-05-24,Hammersmith and Fulham,Bus,54
2025-05-25,Hammersmith and Fulham,Bus,58
2025-05-26,Hammersmith and Fulham,Bus,65
2025-05-27,Hammersmith and Fulham,Bus,70
2025-05-28,Hammersmith and Fulham,Bus,74
2025-05-29,Hammersmith and Fulham,Bus,82
2025-05-30,Hammersmith and Fulham,Bus,79
2025-05-31,Hammersmith and Fulham,Bus,62
2025-06-01,Hammersmith and Fulham,Bus,54
2025-06-02,Hammersmith and Fulham,Bus,78
2025-06-03,Hammersmith and Fulham,Bus,80
2025-06-04,Hammersmith and Fulham,Bus,75
2025-06-05,Hammersmith and Fulham,Bus,79
2025-06-06,Hammersmith and Fulham,Bus,62
2025-06-07,Hammersmith and Fulham,Bus,52
2025-06-08,Hammersmith and Fulham,Bus,60
2025-06-09,Hammersmith and Fulham,Bus,79
2025-06-10,Hammersmith and Fulham,Bus,84
2025-06-11,Hammersmith and Fulham,Bus,74
2025-06-12,Hammersmith and Fulham,Bus,74
2025-06-13,Hammersmith and Fulham,Bus,81
2025-06-14,Hammersmith and Fulham,Bus,64
2025-06-15,Hammersmith and Fulham,Bus,62
2025-06-16,Hammersmith and Fulham,Bus,77
2025-06-17,Hammersmith and Fulham,Bus,71
2025-06-18,Hammersmith and Fulham,Bus,80
2025-06-19,Hammersmith and Fulham,Bus,70
2025-06-20,Hammersmith and Fulham,Bus,74
2025-06-21,Hammersmith and Fulham,Bus,66
2025-06-22,Hammersmith and Fulham,Bus,64
2025-06-23,Hammersmith and Fulham,Bus,73
2025-06-24,Hammersmith and Fulham,Bus,76
2025-06-25,Hammersmith and Fulham,Bus,88
2025-06-26,Hammersmith and Fulham,Bus,84
2025-06-27,Hammersmith and Fulham,Bus,75
2025-06-28,Hammersmith and Fulham,Bus,55
2025-06-29,Hammersmith and Fulham,Bus,68
2025-06-30,Hammersmith and Fulham,Bus,81
2025-07-01,Hammersmith and Fulham,Bus,90
2025-07-02,Hammersmith and Fulham,Bus,75
2025-07-03,Hammersmith and Fulham,Bus,74
2025-07-04,Hammersmith and Fulham,Bus,72
2025-07-05,Hammersmith and Fulham,Bus,53
2025-07-06,Hammersmith and Fulham,Bus,68
2025-07-07,Hammersmith and Fulham,Bus,90
2025-07-08,Hammersmith and Fulham,Bus,86
2025-07-09,Hammersmith and Fulham,Bus,74
2025-07-10,Hammersmith and Fulham,Bus,80
2025-07-11,Hammersmith and Fulham,Bus,83
2025-07-12,Hammersmith and Fulham,Bus,53
2025-07-13,Hammersmith and Fulham,Bus,57
2025-07-14,Hammersmith and Fulham,Bus,90
2025-07-15,Hammersmith and Fulham,Bus,74
2025-07-16,Hammersmith and Fulham,Bus,78
2025-07-17,Hammersmith and Fulham,Bus,68
2025-07-18,Hammersmith and Fulham,Bus,101
2025-07-19,Hammersmith and Fulham,Bus,60
2025-07-20,Hammersmith and Fulham,Bus,60
2025-07-21,Hammersmith and Fulham,Bus,88
2025-07-22,Hammersmith and Fulham,Bus,82
2025-07-23,Hammersmith and Fulham,Bus,75
2025-07-24,Hammersmith and Fulham,Bus,94
2025-07-25,Hammersmith and Fulham,Bus,80
2025-07-26,Hammersmith and Fulham,Bus,63
2025-07-27,Hammersmith and Fulham,Bus,67
2025-07-28,Hammersmith and Fulham,Bus,89
2025-07-29,Hammersmith and Fulham,Bus,74
2025-07-30,Hammersmith and Fulham,Bus,95
2025-07-31,Hammersmith and Fulham,Bus,82
2025-08-01,Hammersmith and Fulham,Bus,86
2025-08-02,Hammersmith and Fulham,Bus,65
2025-08-03,Hammersmith and Fulham,Bus,57
2025-08-04,Hammersmith and Fulham,Bus,87
2025-08-05,Hammersmith and Fulham,Bus,87
2025-08-06,Hammersmith and Fulham,Bus,88
2025-08-07,Hammersmith and Fulham,Bus,72
2025-08-08,Hammersmith and Fulham,Bus,88
2025-08-09,Hammersmith and Fulham,Bus,64
2025-08-10,Hammersmith and Fulham,Bus,65
2025-08-11,Hammersmith and Fulham,Bus,88
2025-08-12,Hammersmith and Fulham,Bus,89
2025-08-13,Hammersmith and Fulham,Bus,81
2025-08-14,Hammersmith and Fulham,Bus,75
2025-08-15,Hammersmith and Fulham,Bus,92
2025-08-16,Hammersmith and Fulham,Bus,59
2025-08-17,Hammersmith and Fulham,Bus,68
2025-08-18,Hammersmith and Fulham,Bus,97
2025-08-19,Hammersmith and Fulham,Bus,104
2025-08-20,Hammersmith and Fulham,Bus,98
2025-08-21,Hammersmith and Fulham,Bus,105
2025-08-22,Hammersmith and Fulham,Bus,85
2025-08-23,Hammersmith and Fulham,Bus,75
2025-08-24,Hammersmith and Fulham,Bus,75
2025-08-25,Hammersmith and Fulham,Bus,91
2025-08-26,Hammersmith and Fulham,Bus,97
2025-08-27,Hammersmith and Fulham,Bus,94
2025-08-28,Hammersmith and Fulham,Bus,92
2025-08-29,Hammersmith and Fulham,Bus,81
2025-08-30,Hammersmith and Fulham,Bus,74
2025-08-31,Hammersmith and Fulham,Bus,71
2024-09-01,Brent,Tube,111
2024-09-02,Brent,Tube,125
2024-09-03,Brent,Tube,127
2024-09-04,Brent,Tube,136
2024-09-05,Brent,Tube,140
2024-09-06,Brent,Tube,145
2024-09-07,Brent,Tube,97
2024-09-08,Brent,Tube,116
2024-09-09,Brent,Tube,130
2024-09-10,Brent,Tube,150
2024-09-11,Brent,Tube,137
2024-09-12,Brent,Tube,131
2024-09-13,Brent,Tube,118
2024-09-14,Brent,Tube,91
2024-09-15,Brent,Tube,103
2024-09-16,Brent,Tube,143
2024-09-17,Brent,Tube,168
2024-09-18,Brent,Tube,141
2024-09-19,Brent,Tube,129
2024-09-20,Brent,Tube,159
2024-09-21,Brent,Tube,120
2024-09-22,Brent,Tube,100
2024-09-23,Brent,Tube,141
2024-09-24,Brent,Tube,152
2024-09-25,Brent,Tube,148
2024-09-26,Brent,Tube,152
2024-09-27,Brent,Tube,130
2024-09-28,Brent,Tube,116
2024-09-29,Brent,Tube,107
2024-09-30,Brent,Tube,121
2024-10-01,Brent,Tube,140
2024-10-02,Brent,Tube,127
2024-10-03,Brent,Tube,161
2024-10-04,Brent,Tube,127
2024-10-05,Brent,Tube,89
2024-10-06,Brent,Tube,98
2024-10-07,Brent,Tube,142
2024-10-08,Brent,Tube,150
2024-10-09,Brent,Tube,135
2024-10-10,Brent,Tube,132
2024-10-11,Brent,Tube,144
2024-10-12,Brent,Tube,124
2024-10-13,Brent,Tube,98
2024-10-14,Brent,Tube,158
2024-10-15,Brent,Tube,124
2024-10-16,Brent,Tube,157
2024-10-17,Brent,Tube,163
2024-10-18,Brent,Tube,164
2024-10-19,Brent,Tube,117
2024-10-20,Brent,Tube,113
2024-10-21,Brent,Tube,178
2024-10-22,Brent,Tube,158
2024-10-23,Brent,Tube,176
2024-10-24,Brent,Tube,149
2024-10-25,Brent,Tube,158
2024-10-26,Brent,Tube,120
2024-10-27,Brent,Tube,109
2024-10-28,Brent,Tube,123
2024-10-29,Brent,Tube,170
2024-10-30,Brent,Tube,151
2024-10-31,Brent,Tube,154
2024-11-01,Brent,Tube,177
2024-11-02,Brent,Tube,123
2024-11-03,Brent,Tube,123
2024-11-04,Brent,Tube,164
2024-11-05,Brent,Tube,171
2024-11-06,Brent,Tube,158
2024-11-07,Brent,Tube,154
2024-11-08,Brent,Tube,169
2024-11-09,Brent,Tube,117
2024-11-10,Brent,Tube,128
2024-11-11,Brent,Tube,159
2024-11-12,Brent,Tube,149
2024-11-13,Brent,Tube,165
2024-11-14,Brent,Tube,168
2024-11-15,Brent,Tube,160
2024-11-16,Brent,Tube,123
2024-11-17,Brent,Tube,106
2024-11-18,Brent,Tube,166
2024-11-19,Brent,Tube,151
2024-11-20,Brent,Tube,175
2024-11-21,Brent,Tube,155
2024-11-22,Brent,Tube,159
2024-11-23,Brent,Tube,111
2024-11-24,Brent,Tube,122
2024-11-25,Brent,Tube,157
2024-11-26,Brent,Tube,159
2024-11-27,Brent,Tube,163
2024-11-28,Brent,Tube,155
2024-11-29,Brent,Tube,162
2024-11-30,Brent,Tube,112
2024-12-01,Brent,Tube,118
2024-12-02,Brent,Tube,164
2024-12-03,Brent,Tube,183
2024-12-04,Brent,Tube,163
2024-12-05,Brent,Tube,164
2024-12-06,Brent,Tube,165
2024-12-07,Brent,Tube,120
2024-12-08,Brent,Tube,126
2024-12-09,Brent,Tube,158
2024-12-10,Brent,Tube,159
2024-12-11,Brent,Tube,163
2024-12-12,Brent,Tube,157
2024-12-13,Brent,Tube,154
2024-12-14,Brent,Tube,101
2024-12-15,Brent,Tube,121
2024-12-16,Brent,Tube,150
2024-12-17,Brent,Tube,153
2024-12-18,Brent,Tube,161
2024-12-19,Brent,Tube,152
2024-12-20,Brent,Tube,143
2024-12-21,Brent,Tube,116
2024-12-22,Brent,Tube,107
2024-12-23,Brent,Tube,157
2024-12-24,Brent,Tube,151
2024-12-25,Brent,Tube,175
2024-12-26,Brent,Tube,140
2024-12-27,Brent,Tube,169
2024-12-28,Brent,Tube,123
2024-12-29,Brent,Tube,99
2024-12-30,Brent,Tube,142
2024-12-31,Brent,Tube,156
2025-01-01,Brent,Tube,172
2025-01-02,Brent,Tube,132
2025-01-03,Brent,Tube,166
2025-01-04,Brent,Tube,114
2025-01-05,Brent,Tube,116
2025-01-06,Brent,Tube,144
2025-01-07,Brent,Tube,143
2025-01-08,Brent,Tube,150
2025-01-09,Brent,Tube,151
2025-01-10,Brent,Tube,125
2025-01-11,Brent,Tube,115
2025-01-12,Brent,Tube,95
2025-01-13,Brent,Tube,143
2025-01-14,Brent,Tube,134
2025-01-15,Brent,Tube,155
2025-01-16,Brent,Tube,159
2025-01-17,Brent,Tube,161
2025-01-18,Brent,Tube,112
2025-01-19,Brent,Tube,117
2025-01-20,Brent,Tube,170
2025-01-21,Brent,Tube,120
2025-01-22,Brent,Tube,132
2025-01-23,Brent,Tube,153
2025-01-24,Brent,Tube,168
2025-01-25,Brent,Tube,109
2025-01-26,Brent,Tube,96
2025-01-27,Brent,Tube,163
2025-01-28,Brent,Tube,166
2025-01-29,Brent,Tube,159
2025-01-30,Brent,Tube,116
2025-01-31,Brent,Tube,150
2025-02-01,Brent,Tube,117
2025-02-02,Brent,Tube,101
2025-02-03,Brent,Tube,149
2025-02-04,Brent,Tube,147
2025-02-05,Brent,Tube,140
2025-02-06,Brent,Tube,160
2025-02-07,Brent,Tube,151
2025-02-08,Brent,Tube,93
2025-02-09,Brent,Tube,100
2025-02-10,Brent,Tube,130
2025-02-11,Brent,Tube,135
2025-02-12,Brent,Tube,149
2025-02-13,Brent,Tube,151
2025-02-14,Brent,Tube,140
2025-02-15,Brent,Tube,105
2025-02-16,Brent,Tube,114
2025-02-17,Brent,Tube,153
2025-02-18,Brent,Tube,138
2025-02-19,Brent,Tube,130
2025-02-20,Brent,Tube,142
2025-02-21,Brent,Tube,163
2025-02-22,Brent,Tube,98
2025-02-23,Brent,Tube,103
2025-02-24,Brent,Tube,140
2025-02-25,Brent,Tube,148
2025-02-26,Brent,Tube,119
2025-02-27,Brent,Tube,146
2025-02-28,Brent,Tube,152
2025-03-01,Brent,Tube,99
2025-03-02,Brent,Tube,112
2025-03-03,Brent,Tube,149
2025-03-04,Brent,Tube,147
2025-03-05,Brent,Tube,138
2025-03-06,Brent,Tube,147
2025-03-07,Brent,Tube,125
2025-03-08,Brent,Tube,92
2025-03-09,Brent,Tube,92
2025-03-10,Brent,Tube,127
2025-03-11,Brent,Tube,132
2025-03-12,Brent,Tube,124
2025-03-13,Brent,Tube,144
2025-03-14,Brent,Tube,105
2025-03-15,Brent,Tube,101
2025-03-16,Brent,Tube,84
2025-03-17,Brent,Tube,130
2025-03-18,Brent,Tube,115
2025-03-19,Brent,Tube,144
2025-03-20,Brent,Tube,125
2025-03-21,Brent,Tube,135
2025-03-22,Brent,Tube,102
2025-03-23,Brent,Tube,83
2025-03-24,Brent,Tube,124
2025-03-25,Brent,Tube,136
2025-03-26,Brent,Tube,120
2025-03-27,Brent,Tube,125
2025-03-28,Brent,Tube,124
2025-03-29,Brent,Tube,108
2025-03-30,Brent,Tube,99
2025-03-31,Brent,Tube,109
2025-04-01,Brent,Tube,114
2025-04-02,Brent,Tube,121
2025-04-03,Brent,Tube,136
2025-04-04,Brent,Tube,129
2025-04-05,Brent,Tube,77
2025-04-06,Brent,Tube,96
2025-04-07,Brent,Tube,114
2025-04-08,Brent,Tube,120
2025-04-09,Brent,Tube,121
2025-04-10,Brent,Tube,110
2025-04-11,Brent,Tube,113
2025-04-12,Brent,Tube,89
2025-04-13,Brent,Tube,78
2025-04-14,Brent,Tube,116
2025-04-15,Brent,Tube,110
2025-04-16,Brent,Tube,109
2025-04-17,Brent,Tube,121
2025-04-18,Brent,Tube,137
2025-04-19,Brent,Tube,81
2025-04-20,Brent,Tube,98
2025-04-21,Brent,Tube,103
2025-04-22,Brent,Tube,104
2025-04-23,Brent,Tube,126
2025-04-24,Brent,Tube,111
2025-04-25,Brent,Tube,110
2025-04-26,Brent,Tube,79
2025-04-27,Brent,Tube,94
2025-04-28,Brent,Tube,107
2025-04-29,Brent,Tube,106
2025-04-30,Brent,Tube,101
2025-05-01,Brent,Tube,122
2025-05-02,Brent,Tube,135
2025-05-03,Brent,Tube,81
2025-05-04,Brent,Tube,98
2025-05-05,Brent,Tube,113
2025-05-06,Brent,Tube,111
2025-05-07,Brent,Tube,110
2025-05-08,Brent,Tube,113
2025-05-09,Brent,Tube,106
2025-05-10,Brent,Tube,76
2025-05-11,Brent,Tube,78
2025-05-12,Brent,Tube,120
2025-05-13,Brent,Tube,110
2025-05-14,Brent,Tube,114
2025-05-15,Brent,Tube,114
2025-05-16,Brent,Tube,111
2025-05-17,Brent,Tube,80
2025-05-18,Brent,Tube,79
2025-05-19,Brent,Tube,116
2025-05-20,Brent,Tube,102
2025-05-21,Brent,Tube,109
2025-05-22,Brent,Tube,91
2025-05-23,Brent,Tube,101
2025-05-24,Brent,Tube,76
2025-05-25,Brent,Tube,83
2025-05-26,Brent,Tube,109
2025-05-27,Brent,Tube,114
2025-05-28,Brent,Tube,107
2025-05-29,Brent,Tube,105
2025-05-30,Brent,Tube,106
2025-05-31,Brent,Tube,81
2025-06-01,Brent,Tube,86
2025-06-02,Brent,Tube,99
2025-06-03,Brent,Tube,92
2025-06-04,Brent,Tube,102
2025-06-05,Brent,Tube,116
2025-06-06,Brent,Tube,97
2025-06-07,Brent,Tube,82
2025-06-08,Brent,Tube,80
2025-06-09,Brent,Tube,116
2025-06-10,Brent,Tube,108
2025-06-11,Brent,Tube,97
2025-06-12,Brent,Tube,112
2025-06-13,Brent,Tube,111
2025-06-14,Brent,Tube,85
2025-06-15,Brent,Tube,79
2025-06-16,Brent,Tube,111
2025-06-17,Brent,Tube,99
2025-06-18,Brent,Tube,114
